compound_id	best_metapath	best_target_gene	dwpc_at_best	p_cell_min	p_minp	q_bh	p_bonferroni	p_westfall_young	n_permutations	significant_bh	significant_bonferroni	significant_wy
CHEMBL1453996	CsGiG	EEF1A2	0.0367210942289852	0.046495350464953504	0.1264873512648735	0.2820827965050385	1.0	1.0	10000	False	False	False
CHEMBL177367	CsGiG	EEF1A2	0.0367210942289852	0.045995400459954004	0.12658734126587343	0.2820827965050385	1.0	1.0	10000	False	False	False
CHEMBL165	CsGiG	EEF1A2	0.0367210942289852	0.04659534046595341	0.12658734126587343	0.2820827965050385	1.0	1.0	10000	False	False	False
CHEMBL1605021	CsGiG	EEF1A2	0.0367210942289852	0.047295270472952705	0.1267873212678732	0.2820827965050385	1.0	1.0	10000	False	False	False
CHEMBL1339678	CsGiG	EEF1A2	0.0367210942289852	0.048095190480951906	0.1267873212678732	0.2820827965050385	1.0	1.0	10000	False	False	False
CHEMBL3198939	CsGiG	EEF1A2	0.0367210942289852	0.0456954304569543	0.1267873212678732	0.2820827965050385	1.0	1.0	10000	False	False	False
CHEMBL1573994	CsGiG	EEF1A2	0.0367210942289852	0.046295370462953706	0.12688731126887312	0.2820827965050385	1.0	1.0	10000	False	False	False
CHEMBL1488586	CsGiG	EEF1A2	0.0367210942289852	0.048295170482951705	0.12708729127087293	0.2820827965050385	1.0	1.0	10000	False	False	False
CHEMBL278315	CsGiG	EEF1A2	0.0367210942289852	0.048995100489951	0.12708729127087293	0.2820827965050385	1.0	1.0	10000	False	False	False
CHEMBL1573366	CsGiG	EEF1A2	0.0367210942289852	0.047595240475952406	0.12718728127187282	0.2820827965050385	1.0	1.0	10000	False	False	False
CHEMBL1333930	CsGiG	EEF1A2	0.0367210942289852	0.047795220477952205	0.1272872712728727	0.2820827965050385	1.0	1.0	10000	False	False	False
CHEMBL1486874	CsGiG	EEF1A2	0.0367210942289852	0.046795320467953205	0.1272872712728727	0.2820827965050385	1.0	1.0	10000	False	False	False
CHEMBL1506503	CsGiG	EEF1A2	0.0367210942289852	0.0456954304569543	0.12738726127387262	0.2820827965050385	1.0	1.0	10000	False	False	False
CHEMBL1579258	CsGiG	EEF1A2	0.0367210942289852	0.047995200479952004	0.1274872512748725	0.2820827965050385	1.0	1.0	10000	False	False	False
CHEMBL1606031	CsGiG	EEF1A2	0.0367210942289852	0.04889511048895111	0.1274872512748725	0.2820827965050385	1.0	1.0	10000	False	False	False
PUBCHEM:181	CsGiG	EEF1A2	0.0367210942289852	0.04989501049895011	0.12788721127887212	0.2820827965050385	1.0	1.0	10000	False	False	False
CHEMBL1610938	CsGiG	EEF1A2	0.0367210942289852	0.0481951804819518	0.127987201279872	0.2820827965050385	1.0	1.0	10000	False	False	False
CHEMBL1965654	CsGiG	EEF1A2	0.0367210942289852	0.048295170482951705	0.127987201279872	0.2820827965050385	1.0	1.0	10000	False	False	False
CHEMBL441	CsGiG	EEF1A2	0.0367210942289852	0.0466953304669533	0.12808719128087193	0.2820827965050385	1.0	1.0	10000	False	False	False
CHEMBL1472925	CsGiG	EEF1A2	0.0367210942289852	0.0481951804819518	0.12808719128087193	0.2820827965050385	1.0	1.0	10000	False	False	False
CHEMBL1385073	CsGiG	EEF1A2	0.0367210942289852	0.04739526047395261	0.12818718128187181	0.2820827965050385	1.0	1.0	10000	False	False	False
CHEMBL15770	CsGiG	EEF1A2	0.0367210942289852	0.048995100489951	0.1282871712828717	0.2820827965050385	1.0	1.0	10000	False	False	False
CHEMBL1332512	CsGiG	EEF1A2	0.0367210942289852	0.048995100489951	0.12838716128387162	0.2820827965050385	1.0	1.0	10000	False	False	False
CHEMBL1562575	CsGiG	EEF1A2	0.0367210942289852	0.0476952304769523	0.12838716128387162	0.2820827965050385	1.0	1.0	10000	False	False	False
CHEMBL1457961	CsGiG	EEF1A2	0.0367210942289852	0.047795220477952205	0.1284871512848715	0.2820827965050385	1.0	1.0	10000	False	False	False
CHEMBL1470904	CsGiG	EEF1A2	0.0367210942289852	0.04889511048895111	0.12888711128887112	0.2820827965050385	1.0	1.0	10000	False	False	False
CHEMBL1525789	CsGiG	EEF1A2	0.0367210942289852	0.048295170482951705	0.12888711128887112	0.2820827965050385	1.0	1.0	10000	False	False	False
CHEMBL1303404	CsGiG	EEF1A2	0.0367210942289852	0.0466953304669533	0.128987101289871	0.2820827965050385	1.0	1.0	10000	False	False	False
CHEMBL374308	CsGiG	EEF1A2	0.0367210942289852	0.04689531046895311	0.12908709129087093	0.2820827965050385	1.0	1.0	10000	False	False	False
CHEMBL1165003	CsGiG	EEF1A2	0.0367210942289852	0.04839516048395161	0.12918708129187081	0.2820827965050385	1.0	1.0	10000	False	False	False
CHEMBL3193873	CsGiG	EEF1A2	0.0367210942289852	0.048795120487951205	0.12918708129187081	0.2820827965050385	1.0	1.0	10000	False	False	False
CHEMBL1234613	CsGiG	EEF1A2	0.0367210942289852	0.04789521047895211	0.12958704129587043	0.2820827965050385	1.0	1.0	10000	False	False	False
CHEMBL1351963	CsGiG	EEF1A2	0.0367210942289852	0.0491950804919508	0.12968703129687031	0.2820827965050385	1.0	1.0	10000	False	False	False
CHEMBL1539980	CsGiG	EEF1A2	0.0367210942289852	0.0484951504849515	0.1297870212978702	0.2820827965050385	1.0	1.0	10000	False	False	False
CHEMBL1320007	CsGiG	EEF1A2	0.0367210942289852	0.048095190480951906	0.12998700129987	0.2820827965050385	1.0	1.0	10000	False	False	False
CHEMBL1884996	CsGiG	EEF1A2	0.0367210942289852	0.050094990500949906	0.1302869713028697	0.2820827965050385	1.0	1.0	10000	False	False	False
CHEMBL3190911	CsGiG	EEF1A2	0.0367210942289852	0.048595140485951406	0.1302869713028697	0.2820827965050385	1.0	1.0	10000	False	False	False
CHEMBL1200864	CsGiG	EEF1A2	0.0367210942289852	0.047995200479952004	0.1302869713028697	0.2820827965050385	1.0	1.0	10000	False	False	False
CHEMBL1481543	CsGiG	EEF1A2	0.0367210942289852	0.045795420457954206	0.1304869513048695	0.2820827965050385	1.0	1.0	10000	False	False	False
CHEMBL1470676	CsGiG	EEF1A2	0.0367210942289852	0.047995200479952004	0.1304869513048695	0.2820827965050385	1.0	1.0	10000	False	False	False
CHEMBL1597561	CsGiG	EEF1A2	0.0367210942289852	0.049595040495950406	0.1312868713128687	0.2820827965050385	1.0	1.0	10000	False	False	False
CHEMBL1524482	CsGiG	EEF1A2	0.0367210942289852	0.049295070492950704	0.13158684131586842	0.2820827965050385	1.0	1.0	10000	False	False	False
PUBCHEM:23931	CsGiG	EEF1A2	0.0367210942289852	0.050094990500949906	0.1321867813218678	0.2820827965050385	1.0	1.0	10000	False	False	False
CHEMBL1392142	CsGiG	EEF1A2	0.0367210942289852	0.049095090490950906	0.1331866813318668	0.2827906782781437	1.0	1.0	10000	False	False	False
CHEMBL1376674	CsGiG	EEF1A2	0.0367210942289852	0.050094990500949906	0.1337866213378662	0.2827906782781437	1.0	1.0	10000	False	False	False
PUBCHEM:20274032	CsGiG	EEF1A2	0.0823472516829971	0.041695830416958304	0.14578542145785423	0.30669951872737256	1.0	1.0	10000	False	False	False
CHEMBL539	CsGiG	EEF1A2	0.0823472516829971	0.04279572042795721	0.1496850314968503	0.31342499552861613	1.0	1.0	10000	False	False	False
PUBCHEM:2514	CsGiG	EEF1A2	0.0823472516829971	0.0438956104389561	0.15228477152284772	0.31737854251957986	1.0	1.0	10000	False	False	False
PUBCHEM:1151030	CsGpPW	EEF1A1	0.0381381622436514	0.067993200679932	0.21327867213278673	0.44242924544754836	1.0	1.0	10000	False	False	False
PUBCHEM:923	CsGiG	EEF1A2	0.0696515255629159	0.07829217078292171	0.25477452254774524	0.5260622085939555	1.0	1.0	10000	False	False	False
CHEMBL1200760	CsGiG	EEF1A2	0.0696515255629159	0.08309169083091691	0.267973202679732	0.5507651999776981	1.0	1.0	10000	False	False	False
CHEMBL1090755	CsGiG	EEF1A1	0.0666565842432453	0.0912908709129087	0.2987701229877012	0.6112452974885998	1.0	1.0	10000	False	False	False
CHEMBL14830	CsGiG	EEF1A2	0.0902348714056084	0.0999900009999	0.32256774322567744	0.656918783007544	1.0	1.0	10000	False	False	False
CHEMBL14249	CsGiG	EEF1A2	0.0902348714056084	0.10628937106289371	0.3384661533846615	0.686163201861632	1.0	1.0	10000	False	False	False
CHEMBL1411246	CsGiG	EEF1A2	0.0902348714056084	0.10718928107189281	0.3408659134086591	0.6879013456120451	1.0	1.0	10000	False	False	False
CHEMBL1187	CsGiG	EEF1A1	0.1287456566975399	0.17068293170682933	0.4844515548445156	0.9732675381110538	1.0	1.0	10000	False	False	False
CHEMBL54976	CsGpPW	EEF1A1	0.0222352628276244	0.24267573242675733	0.5994400559944005	1.0	1.0	1.0	10000	False	False	False
PUBCHEM:4627981	CsGpPW	EEF1A1	0.0222352628276244	0.23847615238476152	0.6012398760123988	1.0	1.0	1.0	10000	False	False	False
PUBCHEM:4468926	CsGpPW	EEF1A1	0.0222352628276244	0.24707529247075294	0.6021397860213978	1.0	1.0	1.0	10000	False	False	False
CHEMBL1230732	CsGpPW	EEF1A1	0.0222352628276244	0.24467553244675533	0.6025397460253975	1.0	1.0	1.0	10000	False	False	False
PUBCHEM:20516571	CsGpPW	EEF1A1	0.0222352628276244	0.23867613238676133	0.6035396460353964	1.0	1.0	1.0	10000	False	False	False
CHEMBL1322152	CsGpPW	EEF1A1	0.0222352628276244	0.24187581241875813	0.6037396260373963	1.0	1.0	1.0	10000	False	False	False
PUBCHEM:93082	CsGpPW	EEF1A1	0.0222352628276244	0.23997600239976002	0.6039396060393961	1.0	1.0	1.0	10000	False	False	False
PUBCHEM:439417	CsGpPW	EEF1A1	0.0222352628276244	0.2328767123287671	0.6042395760423958	1.0	1.0	1.0	10000	False	False	False
PUBCHEM:4800	CsGpPW	EEF1A1	0.0222352628276244	0.23707629237076291	0.6054394560543945	1.0	1.0	1.0	10000	False	False	False
PUBCHEM:4470567	CsGpPW	EEF1A1	0.0222352628276244	0.24387561243875613	0.6060393960603939	1.0	1.0	1.0	10000	False	False	False
PUBCHEM:10965805	CsGpPW	EEF1A1	0.0222352628276244	0.24417558244175583	0.6063393660633937	1.0	1.0	1.0	10000	False	False	False
PUBCHEM:49867784	CsGpPW	EEF1A1	0.0222352628276244	0.24537546245375463	0.6071392860713929	1.0	1.0	1.0	10000	False	False	False
PUBCHEM:49866400	CsGpPW	EEF1A1	0.0222352628276244	0.23697630236976303	0.6075392460753924	1.0	1.0	1.0	10000	False	False	False
PUBCHEM:49867889	CsGpPW	EEF1A1	0.0222352628276244	0.2450754924507549	0.6080391960803919	1.0	1.0	1.0	10000	False	False	False
PUBCHEM:3556268	CsGpPW	EEF1A1	0.0222352628276244	0.24117588241175883	0.6082391760823918	1.0	1.0	1.0	10000	False	False	False
CHEMBL1994414	CsGpPW	EEF1A1	0.0222352628276244	0.24177582241775822	0.6083391660833917	1.0	1.0	1.0	10000	False	False	False
CHEMBL117110	CsGpPW	EEF1A1	0.0222352628276244	0.2400759924007599	0.6085391460853915	1.0	1.0	1.0	10000	False	False	False
PUBCHEM:49866561	CsGpPW	EEF1A1	0.0222352628276244	0.23977602239776022	0.609039096090391	1.0	1.0	1.0	10000	False	False	False
PUBCHEM:46937130	CsGpPW	EEF1A1	0.0222352628276244	0.24027597240275972	0.6093390660933906	1.0	1.0	1.0	10000	False	False	False
PUBCHEM:16040250	CsGpPW	EEF1A1	0.0222352628276244	0.23927607239276072	0.6094390560943905	1.0	1.0	1.0	10000	False	False	False
CHEMBL3184791	CsGpPW	EEF1A1	0.0222352628276244	0.24817518248175183	0.6095390460953904	1.0	1.0	1.0	10000	False	False	False
CHEMBL1167	CsGpPW	EEF1A1	0.0222352628276244	0.24777522247775222	0.6096390360963904	1.0	1.0	1.0	10000	False	False	False
PUBCHEM:439750	CsGpPW	EEF1A1	0.0222352628276244	0.24907509249075094	0.6099390060993901	1.0	1.0	1.0	10000	False	False	False
PUBCHEM:4477691	CsGpPW	EEF1A1	0.0222352628276244	0.2440755924407559	0.6100389961003899	1.0	1.0	1.0	10000	False	False	False
PUBCHEM:444080	CsGpPW	EEF1A1	0.0222352628276244	0.24167583241675833	0.6101389861013898	1.0	1.0	1.0	10000	False	False	False
PUBCHEM:4378	CsGpPW	EEF1A1	0.0222352628276244	0.24587541245875413	0.6105389461053895	1.0	1.0	1.0	10000	False	False	False
CHEMBL292303	CsGpPW	EEF1A1	0.0222352628276244	0.2348765123487651	0.611038896110389	1.0	1.0	1.0	10000	False	False	False
CHEMBL1627073	CsGpPW	EEF1A1	0.0222352628276244	0.24437556244375563	0.611038896110389	1.0	1.0	1.0	10000	False	False	False
CHEMBL1256987	CsGpPW	EEF1A1	0.0222352628276244	0.24637536246375363	0.6113388661133886	1.0	1.0	1.0	10000	False	False	False
CHEMBL43068	CsGpPW	EEF1A1	0.0222352628276244	0.24667533246675333	0.6118388161183882	1.0	1.0	1.0	10000	False	False	False
CHEMBL1229561	CsGpPW	EEF1A1	0.0222352628276244	0.24327567243275672	0.6123387661233877	1.0	1.0	1.0	10000	False	False	False
CHEMBL1230331	CsGpPW	EEF1A1	0.0222352628276244	0.24317568243175683	0.6123387661233877	1.0	1.0	1.0	10000	False	False	False
PUBCHEM:71627367	CsGpPW	EEF1A1	0.0222352628276244	0.24647535246475352	0.6123387661233877	1.0	1.0	1.0	10000	False	False	False
CHEMBL1315633	CsGpPW	EEF1A1	0.0222352628276244	0.24427557244275572	0.6127387261273872	1.0	1.0	1.0	10000	False	False	False
PUBCHEM:4478774	CsGpPW	EEF1A1	0.0222352628276244	0.24757524247575244	0.6127387261273872	1.0	1.0	1.0	10000	False	False	False
PUBCHEM:392	CsGpPW	EEF1A1	0.0222352628276244	0.24577542245775422	0.6137386261373863	1.0	1.0	1.0	10000	False	False	False
CHEMBL11257	CsGpPW	EEF1A1	0.0222352628276244	0.24467553244675533	0.6137386261373863	1.0	1.0	1.0	10000	False	False	False
CHEMBL2206196	CsGpPW	EEF1A1	0.0222352628276244	0.2445755424457554	0.6138386161383862	1.0	1.0	1.0	10000	False	False	False
CHEMBL1200740	CsGpPW	EEF1A1	0.0222352628276244	0.24937506249375063	0.6139386061393861	1.0	1.0	1.0	10000	False	False	False
CHEMBL574817	CsGpPW	EEF1A1	0.0222352628276244	0.2430756924307569	0.6139386061393861	1.0	1.0	1.0	10000	False	False	False
CHEMBL388560	CsGpPW	EEF1A1	0.0222352628276244	0.24477552244775522	0.6142385761423858	1.0	1.0	1.0	10000	False	False	False
PUBCHEM:5326793	CsGpPW	EEF1A1	0.0222352628276244	0.23767623237676233	0.6143385661433857	1.0	1.0	1.0	10000	False	False	False
PUBCHEM:10774843	CsGpPW	EEF1A1	0.0222352628276244	0.23877612238776122	0.6145385461453855	1.0	1.0	1.0	10000	False	False	False
PUBCHEM:10691837	CsGpPW	EEF1A1	0.0222352628276244	0.250974902509749	0.6149385061493851	1.0	1.0	1.0	10000	False	False	False
PUBCHEM:53723505	CsGpPW	EEF1A1	0.0222352628276244	0.24337566243375663	0.6154384561543845	1.0	1.0	1.0	10000	False	False	False
PUBCHEM:911	CsGpPW	EEF1A1	0.0222352628276244	0.2430756924307569	0.6155384461553844	1.0	1.0	1.0	10000	False	False	False
CHEMBL1214186	CsGpPW	EEF1A1	0.0222352628276244	0.25037496250374963	0.6161383861613838	1.0	1.0	1.0	10000	False	False	False
PUBCHEM:5287987	CsGpPW	EEF1A1	0.0222352628276244	0.24087591240875914	0.6161383861613838	1.0	1.0	1.0	10000	False	False	False
PUBCHEM:189854	CsGpPW	EEF1A1	0.0222352628276244	0.23607639236076391	0.6167383261673832	1.0	1.0	1.0	10000	False	False	False
PUBCHEM:3400927	CsGpPW	EEF1A1	0.0222352628276244	0.24217578242175783	0.617038296170383	1.0	1.0	1.0	10000	False	False	False
PUBCHEM:25122322	CsGpPW	EEF1A1	0.0222352628276244	0.24677532246775322	0.6172382761723828	1.0	1.0	1.0	10000	False	False	False
PUBCHEM:5289145	CsGpPW	EEF1A1	0.0222352628276244	0.24167583241675833	0.6177382261773823	1.0	1.0	1.0	10000	False	False	False
CHEMBL458512	CsGpPW	EEF1A1	0.0222352628276244	0.24937506249375063	0.6197380261973803	1.0	1.0	1.0	10000	False	False	False
PUBCHEM:53654133	CsGpPW	EEF1A1	0.0222352628276244	0.24977502249775022	0.6205379462053795	1.0	1.0	1.0	10000	False	False	False
CHEMBL103247	CsGpPW	EEF1A1	0.0222352628276244	0.24047595240475952	0.6213378662133786	1.0	1.0	1.0	10000	False	False	False
CHEMBL1254011	CsGpPW	EEF1A1	0.0222352628276244	0.24937506249375063	0.6238376162383762	1.0	1.0	1.0	10000	False	False	False
CHEMBL384759	CsGiG	EEF1A1	0.1337317113312168	0.287971202879712	0.7047295270472953	1.0	1.0	1.0	10000	False	False	False
CHEMBL1201369	CsGiG	EEF1A1	0.1337317113312168	0.29077092290770923	0.7068293170682932	1.0	1.0	1.0	10000	False	False	False
PUBCHEM:6830	CsGiG	EEF1A1	0.1337317113312168	0.2893710628937106	0.7077292270772922	1.0	1.0	1.0	10000	False	False	False
CHEMBL4087666	CbGpPW	EEF1A1	0.0273766177657879	0.18868113188681132	0.7412258774122588	1.0	1.0	1.0	10000	False	False	False
CHEMBL562794	CbGpPW	EEF1A1	0.0273766177657879	0.19048095190480951	0.7461253874612539	1.0	1.0	1.0	10000	False	False	False
CHEMBL3905315	CbGpPW	EEF1A1	0.0273766177657879	0.18838116188381163	0.7464253574642535	1.0	1.0	1.0	10000	False	False	False
CHEMBL4077078	CbGpPW	EEF1A1	0.0273766177657879	0.1897810218978102	0.7467253274672533	1.0	1.0	1.0	10000	False	False	False
CHEMBL3922414	CbGpPW	EEF1A1	0.0273766177657879	0.18958104189581043	0.7483251674832517	1.0	1.0	1.0	10000	False	False	False
CHEMBL3967087	CbGpPW	EEF1A1	0.0273766177657879	0.18868113188681132	0.7484251574842515	1.0	1.0	1.0	10000	False	False	False
CHEMBL564316	CbGpPW	EEF1A1	0.0273766177657879	0.18858114188581143	0.7492250774922508	1.0	1.0	1.0	10000	False	False	False
CHEMBL564799	CbGpPW	EEF1A1	0.0273766177657879	0.18938106189381063	0.7493250674932507	1.0	1.0	1.0	10000	False	False	False
CHEMBL561125	CbGpPW	EEF1A1	0.0273766177657879	0.19048095190480951	0.7494250574942506	1.0	1.0	1.0	10000	False	False	False
CHEMBL3923966	CbGpPW	EEF1A1	0.0273766177657879	0.1892810718928107	0.7494250574942506	1.0	1.0	1.0	10000	False	False	False
CHEMBL565134	CbGpPW	EEF1A1	0.0273766177657879	0.19118088191180882	0.7496250374962504	1.0	1.0	1.0	10000	False	False	False
CHEMBL555689	CbGpPW	EEF1A1	0.0273766177657879	0.19148085191480851	0.7502249775022498	1.0	1.0	1.0	10000	False	False	False
CHEMBL3919459	CbGpPW	EEF1A1	0.0273766177657879	0.18858114188581143	0.7505249475052495	1.0	1.0	1.0	10000	False	False	False
CHEMBL3919811	CbGpPW	EEF1A1	0.0273766177657879	0.19218078192180782	0.7511248875112488	1.0	1.0	1.0	10000	False	False	False
CHEMBL3944589	CbGpPW	EEF1A1	0.0273766177657879	0.19608039196080393	0.7512248775122488	1.0	1.0	1.0	10000	False	False	False
CHEMBL3972065	CbGpPW	EEF1A1	0.0273766177657879	0.1912808719128087	0.7514248575142486	1.0	1.0	1.0	10000	False	False	False
CHEMBL559594	CbGpPW	EEF1A1	0.0273766177657879	0.193980601939806	0.7517248275172482	1.0	1.0	1.0	10000	False	False	False
CHEMBL3946252	CbGpPW	EEF1A1	0.0273766177657879	0.19118088191180882	0.752024797520248	1.0	1.0	1.0	10000	False	False	False
CHEMBL558033	CbGpPW	EEF1A1	0.0273766177657879	0.19308069193080693	0.7522247775222478	1.0	1.0	1.0	10000	False	False	False
CHEMBL3983798	CbGpPW	EEF1A1	0.0273766177657879	0.1927807219278072	0.7523247675232477	1.0	1.0	1.0	10000	False	False	False
CHEMBL301982	CbGpPW	EEF1A1	0.0273766177657879	0.19198080191980801	0.7525247475252475	1.0	1.0	1.0	10000	False	False	False
CHEMBL3609826	CbGpPW	EEF1A1	0.0273766177657879	0.1924807519248075	0.7525247475252475	1.0	1.0	1.0	10000	False	False	False
CHEMBL4069552	CbGpPW	EEF1A1	0.0273766177657879	0.1947805219478052	0.7541245875412459	1.0	1.0	1.0	10000	False	False	False
CHEMBL3936187	CbGpPW	EEF1A1	0.0273766177657879	0.1934806519348065	0.7545245475452454	1.0	1.0	1.0	10000	False	False	False
CHEMBL4070633	CbGpPW	EEF1A1	0.0273766177657879	0.19288071192880712	0.7550244975502449	1.0	1.0	1.0	10000	False	False	False
CHEMBL4063330	CbGpPW	EEF1A1	0.0273766177657879	0.19258074192580743	0.7556244375562444	1.0	1.0	1.0	10000	False	False	False
CHEMBL550249	CbGpPW	EEF1A1	0.0273766177657879	0.19158084191580843	0.7557244275572442	1.0	1.0	1.0	10000	False	False	False
CHEMBL3955977	CbGpPW	EEF1A1	0.0273766177657879	0.19238076192380762	0.7558244175582441	1.0	1.0	1.0	10000	False	False	False
CHEMBL3947240	CbGpPW	EEF1A1	0.0273766177657879	0.1942805719428057	0.7559244075592441	1.0	1.0	1.0	10000	False	False	False
CHEMBL4102297	CbGpPW	EEF1A1	0.0273766177657879	0.1952804719528047	0.7559244075592441	1.0	1.0	1.0	10000	False	False	False
CHEMBL3937369	CbGpPW	EEF1A1	0.0273766177657879	0.19318068193180682	0.7559244075592441	1.0	1.0	1.0	10000	False	False	False
CHEMBL4282794	CbGpPW	EEF1A1	0.0273766177657879	0.19188081191880813	0.756024397560244	1.0	1.0	1.0	10000	False	False	False
CHEMBL550251	CbGpPW	EEF1A1	0.0273766177657879	0.19338066193380662	0.7564243575642435	1.0	1.0	1.0	10000	False	False	False
CHEMBL2103840	CbGiG	EEF1A2	0.0545324491617697	0.1877812218778122	0.7568243175682432	1.0	1.0	1.0	10000	False	False	False
CHEMBL559039	CbGpPW	EEF1A1	0.0273766177657879	0.1947805219478052	0.7572242775722428	1.0	1.0	1.0	10000	False	False	False
CHEMBL3916672	CbGpPW	EEF1A1	0.0273766177657879	0.193980601939806	0.7579242075792421	1.0	1.0	1.0	10000	False	False	False
CHEMBL4070302	CbGiG	EEF1A2	0.0545324491617697	0.18858114188581143	0.7589241075892411	1.0	1.0	1.0	10000	False	False	False
CHEMBL3975567	CbGiG	EEF1A2	0.0545324491617697	0.1897810218978102	0.7608239176082392	1.0	1.0	1.0	10000	False	False	False
CHEMBL3891011	CbGiG	EEF1A2	0.0545324491617697	0.18898110188981102	0.7616238376162384	1.0	1.0	1.0	10000	False	False	False
CHEMBL4099031	CbGiG	EEF1A2	0.0545324491617697	0.19068093190680932	0.7633236676332367	1.0	1.0	1.0	10000	False	False	False
CHEMBL4096048	CbGiG	EEF1A2	0.0545324491617697	0.1902809719028097	0.7666233376662334	1.0	1.0	1.0	10000	False	False	False
CHEMBL3953713	CbGiG	EEF1A2	0.0545324491617697	0.19308069193080693	0.7685231476852314	1.0	1.0	1.0	10000	False	False	False
CHEMBL3911352	CbGiG	EEF1A2	0.0545324491617697	0.19388061193880612	0.7693230676932307	1.0	1.0	1.0	10000	False	False	False
CHEMBL3900925	CbGiG	EEF1A2	0.0545324491617697	0.1892810718928107	0.77002299770023	1.0	1.0	1.0	10000	False	False	False
CHEMBL560663	CbGiG	EEF1A2	0.0545324491617697	0.1962803719628037	0.7704229577042295	1.0	1.0	1.0	10000	False	False	False
CHEMBL3928361	CbGiG	EEF1A2	0.0545324491617697	0.1942805719428057	0.7756224377562244	1.0	1.0	1.0	10000	False	False	False
CHEMBL3901185	CbGiG	EEF1A2	0.0545324491617697	0.19218078192180782	0.7767223277672233	1.0	1.0	1.0	10000	False	False	False
CHEMBL3964729	CbGiG	EEF1A2	0.0545324491617697	0.19508049195080493	0.7815218478152185	1.0	1.0	1.0	10000	False	False	False
CHEMBL2146125	CsGiG	EEF1A1	0.1453739410148663	0.3758624137586241	0.8278172182781722	1.0	1.0	1.0	10000	False	False	False
PUBCHEM:19420248	CsGiG	EEF1A2	0.0298792710259047	0.5155484451554845	0.9568043195680432	1.0	1.0	1.0	10000	False	False	False
PUBCHEM:82127	CsGiG	EEF1A1	0.0641924811075983	0.6744325567443256	0.9913008699130087	1.0	1.0	1.0	10000	False	False	False
PUBCHEM:813	CsGiG	EEF1A1	0.0641924811075983	0.6727327267273273	0.9929007099290071	1.0	1.0	1.0	10000	False	False	False
CHEMBL526492	CsGpPW	EEF1A1	0.0041205654189415	0.8878112188781122	0.993000699930007	1.0	1.0	1.0	10000	False	False	False
CHEMBL453962	CsGpPW	EEF1A1	0.0041205654189415	0.8816118388161184	0.9933006699330067	1.0	1.0	1.0	10000	False	False	False
CHEMBL525809	CsGpPW	EEF1A1	0.0041205654189415	0.8867113288671132	0.9933006699330067	1.0	1.0	1.0	10000	False	False	False
CHEMBL361497	CsGpPW	EEF1A1	0.0041205654189415	0.8824117588241176	0.9937006299370063	1.0	1.0	1.0	10000	False	False	False
CHEMBL230333	CsGpPW	EEF1A1	0.0041205654189415	0.8907109289071092	0.9937006299370063	1.0	1.0	1.0	10000	False	False	False
CHEMBL524654	CsGpPW	EEF1A1	0.0041205654189415	0.8889111088891111	0.9938006199380062	1.0	1.0	1.0	10000	False	False	False
CHEMBL524693	CsGpPW	EEF1A1	0.0041205654189415	0.8866113388661134	0.9939006099390061	1.0	1.0	1.0	10000	False	False	False
PUBCHEM:72332	CsGpPW	EEF1A1	0.0042860536765984	0.8886111388861114	0.9939006099390061	1.0	1.0	1.0	10000	False	False	False
CHEMBL2104870	CsGpPW	EEF1A1	0.0042860536765984	0.8856114388561144	0.9939006099390061	1.0	1.0	1.0	10000	False	False	False
CHEMBL423192	CsGpPW	EEF1A1	0.0042860536765984	0.8822117788221178	0.9941005899410059	1.0	1.0	1.0	10000	False	False	False
CHEMBL505657	CsGpPW	EEF1A1	0.0041205654189415	0.892010798920108	0.9941005899410059	1.0	1.0	1.0	10000	False	False	False
CHEMBL1367623	CsGpPW	EEF1A1	0.0042860536765984	0.8833116688331167	0.9943005699430058	1.0	1.0	1.0	10000	False	False	False
CHEMBL510338	CsGpPW	EEF1A1	0.0041205654189415	0.892010798920108	0.9944005599440056	1.0	1.0	1.0	10000	False	False	False
CHEMBL507881	CsGpPW	EEF1A1	0.0041205654189415	0.8962103789621038	0.9946005399460054	1.0	1.0	1.0	10000	False	False	False
CHEMBL1765705	CsGpPW	EEF1A1	0.0041205654189415	0.8899110088991101	0.9946005399460054	1.0	1.0	1.0	10000	False	False	False
CHEMBL448242	CsGpPW	EEF1A1	0.0041205654189415	0.885011498850115	0.9947005299470053	1.0	1.0	1.0	10000	False	False	False
CHEMBL526551	CsGpPW	EEF1A1	0.0041205654189415	0.8877112288771123	0.9947005299470053	1.0	1.0	1.0	10000	False	False	False
CHEMBL525031	CsGpPW	EEF1A1	0.0041205654189415	0.895010498950105	0.9948005199480052	1.0	1.0	1.0	10000	False	False	False
CHEMBL144149	CsGpPW	EEF1A1	0.0041205654189415	0.8899110088991101	0.9948005199480052	1.0	1.0	1.0	10000	False	False	False
CHEMBL524688	CsGpPW	EEF1A1	0.0041205654189415	0.8866113388661134	0.995000499950005	1.0	1.0	1.0	10000	False	False	False
CHEMBL526355	CsGpPW	EEF1A1	0.0041205654189415	0.8866113388661134	0.9955004499550045	1.0	1.0	1.0	10000	False	False	False
CHEMBL175858	CsGiG	EEF1A1	0.0196141192432033	0.8833116688331167	0.9955004499550045	1.0	1.0	1.0	10000	False	False	False
PUBCHEM:49867307	CsGiG	EEF1A1	0.0376083135791582	0.9237076292370763	0.9993000699930007	1.0	1.0	1.0	10000	False	False	False
